nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
ZONA MILITAR FAVE SEDENA (U HAB),9885,1405.11,19.31438476,-99.08572103,Iztapalapa,CDMX
EL RODEO,9890,1405.11,19.33353696,-99.07113134,Iztapalapa,CDMX
FUEGO NUEVO,9890,1460.53,19.33247595,-99.09926664,Iztapalapa,CDMX
GRANJAS ESTRELLA I,9890,1571.953932,19.32425891,-99.08727732,Iztapalapa,CDMX
LOMAS ESTRELLA  III (U HAB),9890,1472.797273,19.32809203,-99.09258601,Iztapalapa,CDMX
LOMAS ESTRELLA 1A SECC (FRACC),9890,2910.338901,19.3244539,-99.0943679,Iztapalapa,CDMX
LOS REYES (AMPL),9890,1762.908185,19.34517949,-99.10279837,Iztapalapa,CDMX
LOS REYES (PBLO),9890,1846.453758,19.3460065,-99.10952834,Iztapalapa,CDMX
SAN NICOLAS TOLENTINO I,9890,1405.11,19.32795608,-99.07206454,Iztapalapa,CDMX
SANTA MARIA TOMATLAN (AMPL),9890,1453.658518,19.32938072,-99.09626173,Iztapalapa,CDMX
CHINAMPAS DE SANTA MA TOMATLAN,9897,1405.11,19.30790349,-99.08927636,Iztapalapa,CDMX
BENITO JUAREZ,9900,1405.11,19.32972319,-99.0794614,Iztapalapa,CDMX
CERRO DE LA ESTRELLA I,9900,1405.11,19.32684823,-99.07911267,Iztapalapa,CDMX
CERRO DE LA ESTRELLA II,9900,1956.284311,19.32177939,-99.07853105,Iztapalapa,CDMX
CONSEJO AGRARISTA MEXICANO II,9900,1494.410107,19.32728314,-99.0537781,Iztapalapa,CDMX
EL VERGEL,9900,1518.600821,19.31694518,-99.08215404,Iztapalapa,CDMX
GUADALUPE (BARR),9900,1503.4292,19.31238789,-99.07135426,Iztapalapa,CDMX
LOMAS DE SANTA CRUZ MEYEHUALCO,9900,1042.202063,19.3316136,-99.03540115,Iztapalapa,CDMX
SAN ANDRES TOMATLAN (PBLO),9900,1460.53,19.32826731,-99.10536204,Iztapalapa,CDMX
SAN ANTONIO CULHUACAN (BARR),9900,1527.486319,19.34067634,-99.11186774,Iztapalapa,CDMX
LA ESPERANZA,9910,1405.11,19.31050848,-99.07849151,Iztapalapa,CDMX
CHINAMPAC DE JUAREZ III,9920,1309.46,19.37369657,-99.05459106,Iztapalapa,CDMX
JOSE LOPEZ PORTILLO I,9920,1405.11,19.30412856,-99.0831323,Iztapalapa,CDMX
JOSE LOPEZ PORTILLO II,9920,1405.11,19.30822789,-99.08050536,Iztapalapa,CDMX
MIXCOATL,9920,1134.53,19.32434891,-99.04759774,Iztapalapa,CDMX
SAN LORENZO TEZONCO (PBLO),9920,1481.62267,19.31256014,-99.06776814,Iztapalapa,CDMX
CONSEJO AGRARISTA MEXICANO I,9930,1665.28,19.32402998,-99.05851478,Iztapalapa,CDMX
SAN JUANICO NEXTIPAC (PBLO),9938,2448.016607,19.37387009,-99.11760592,Iztapalapa,CDMX
PRESIDENTES DE MEXICO,9940,2022.43561,19.33177813,-99.0618851,Iztapalapa,CDMX
ALLEPETLALI (U HAB),9960,1145.91,19.28874275,-99.06707943,Iztapalapa,CDMX
EL MOLINO,9960,1183.081126,19.29766726,-99.06805345,Iztapalapa,CDMX
EL MOLINO_,9960,1686.761031,19.35526879,-99.08768191,Iztapalapa,CDMX
EL ROSARIO,9960,1410.284723,19.30154478,-99.06545889,Iztapalapa,CDMX
F P F V (PREDIO EL MOLINO) ( U HAB),9960,1145.91,19.2881479,-99.06985311,Iztapalapa,CDMX
FRANCISCO VILLA,9960,1793.408902,19.33702917,-99.05907799,Iztapalapa,CDMX
HUASIPUNGO (U HAB),9960,1145.91,19.28932673,-99.07287533,Iztapalapa,CDMX
JARDINES DE SAN LORENZO,9960,1145.91,19.29546467,-99.07347825,Iztapalapa,CDMX
LOMAS ESTRELLA 2A SECC I,9960,2286.549228,19.31702281,-99.0886186,Iztapalapa,CDMX
MOYOCOYANI (U HAB),9960,1145.91,19.28909242,-99.06995347,Iztapalapa,CDMX
NA HAL TI (U HAB),9960,1145.91,19.28842526,-99.0707423,Iztapalapa,CDMX
NUEVA GENERACION (U HAB),9960,1145.91,19.28876583,-99.07274744,Iztapalapa,CDMX
PROGRESISTA,9960,2534.373587,19.35653059,-99.06777794,Iztapalapa,CDMX
RINCONADA EL MOLINO,9960,1145.91,19.28654902,-99.069482,Iztapalapa,CDMX
SAN LORENZO TEZONCO (BARR),9960,1421.111316,19.30344051,-99.06928716,Iztapalapa,CDMX
TLALTENCO (U HAB),9960,1145.91,19.29006656,-99.06836648,Iztapalapa,CDMX
TLANEZICALLI (U HAB),9960,1145.91,19.29080048,-99.07513152,Iztapalapa,CDMX
USCOVI (U HAB),9960,1145.91,19.2939525,-99.06896312,Iztapalapa,CDMX
VALLE DEL SUR,9960,1460.53,19.34793201,-99.1147344,Iztapalapa,CDMX
CANANEA (U HAB),9969,1259.951985,19.29200086,-99.06810092,Iztapalapa,CDMX
CARMEN SERDAN ( U HAB),9970,1145.91,19.2992385,-99.0800019,Iztapalapa,CDMX
PLENITUD (U HAB),9970,1145.91,19.29916526,-99.08115478,Iztapalapa,CDMX
PUENTE BLANCO,9970,1405.11,19.32768622,-99.06447681,Iztapalapa,CDMX
SAN ANTONIO (BARR),9970,1414.18765,19.30525733,-99.07347378,Iztapalapa,CDMX
VALLE DE SAN LORENZO I,9970,1145.91,19.29773267,-99.07727776,Iztapalapa,CDMX
VALLE DE SAN LORENZO II,9970,1145.91,19.30174338,-99.07828693,Iztapalapa,CDMX
AO DE JUAREZ,9980,1474.926696,19.31980166,-99.07330322,Iztapalapa,CDMX
LOMAS DE SAN LORENZO II,9980,1473.202402,19.31909909,-99.0668488,Iztapalapa,CDMX
MIRASOLES (U HAB),9980,1856.447696,19.31316488,-99.07576921,Iztapalapa,CDMX
"EJTO CONSTITUCIONALISTA, SUPERMANZANA II ( U HAB)",9220,1309.46,19.38617445,-99.05624284,Iztapalapa,CDMX
PARAJE SAN JUAN,9839,1744.82,19.34177655,-99.07170965,Iztapalapa,CDMX
LOMAS ESTRELLA 2A SECC II,9890,2325.675199,19.31601876,-99.09321887,Iztapalapa,CDMX
LOS ANGELES,9830,2131.524182,19.34504909,-99.06987384,Iztapalapa,CDMX
SANTA CRUZ MEYEHUALCO (PBLO),9700,1575.534703,19.3399853,-99.04070039,Iztapalapa,CDMX
CAMPESTRE POTRERO,9637,446.7779013,19.32905056,-98.97575821,Iztapalapa,CDMX
SAN FRANCISCO APOLOCALCO,9637,473.9728455,19.32905405,-98.9692666,Iztapalapa,CDMX
ARBOLEDAS,9704,1561.5102,19.31261709,-99.04689524,Iztapalapa,CDMX
LOMAS DE SAN LORENZO I,9780,1405.139551,19.31727184,-99.06015349,Iztapalapa,CDMX
SANTA CRUZ VI (U HAB),9290,1563.09,19.31325307,-99.04570721,Iztapalapa,CDMX
SAN NICOLAS TOLENTINO II,9880,1405.11,19.32904909,-99.0870391,Iztapalapa,CDMX
SANTA CRUZ VII (U HAB),9290,1563.09,19.31354999,-99.04601094,Iztapalapa,CDMX
SAN JUAN XALPA II,9850,1548.307461,19.33370168,-99.08369906,Iztapalapa,CDMX
LA PLANTA,9960,1145.91,19.29407295,-99.06383835,Iztapalapa,CDMX
LEYES DE REFORMA 3A SECCION II,9310,1926.984767,19.37532108,-99.07032449,Iztapalapa,CDMX
LA ESTACION,9750,536.2875758,19.31494015,-99.04217573,Iztapalapa,CDMX
MINAS POLVORILLA (U HAB),9750,1148.05,19.31417365,-99.0447605,Iztapalapa,CDMX
POLVORILLA (AMPL),9750,217.6078523,19.31711767,-99.04500572,Iztapalapa,CDMX
VICENTE GUERRERO SUPER MANZANA 3 (U HAB),9200,1702.71,19.36082509,-99.05568656,Iztapalapa,CDMX
HUITZICO-LA POBLANITA,9638,276.2841346,19.32596209,-98.97915662,Iztapalapa,CDMX
JUAN ESCUTIA II,9100,2478.21156,19.39025881,-99.03936581,Iztapalapa,CDMX
IXTLAHUACAN,9690,719.1766427,19.34405526,-98.99841147,Iztapalapa,CDMX
SAN MIGUEL TEOTONGO II,9690,664.8369767,19.34529205,-98.99021378,Iztapalapa,CDMX
SAN MIGUEL TEOTONGO III,9690,758.9624709,19.3409788,-98.98762401,Iztapalapa,CDMX
PLUTARCO ELIAS CALLES (U HAB),9250,2598.35,19.35404815,-99.06507261,Iztapalapa,CDMX
ALVARO OBREGON_(FRACC),9230,1290.96,19.37394066,-99.03704094,Iztapalapa,CDMX
EL VERGEL TRIANGULO DE LAS AGUJAS I (U HAB),9880,1405.11,19.30720315,-99.08775449,Iztapalapa,CDMX
