nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
LA CAADA,16800,914.16,19.23996268,-99.11973211,Xochimilco,CDMX
SANTIAGO TEPALCATLALPAN (PBLO),16800,1381.922374,19.24883352,-99.12311127,Xochimilco,CDMX
SAN JOSE ZACATEPEC,16820,859.2984332,19.23812612,-99.12338874,Xochimilco,CDMX
SANTA CRUZ CHAVARRIETA,16840,619.9788406,19.22749341,-99.1215844,Xochimilco,CDMX
SANTA INES,16870,871.891117,19.23474037,-99.11500607,Xochimilco,CDMX
SAN MATEO XALPA (PBLO),16880,1067.673444,19.23228342,-99.1204904,Xochimilco,CDMX
SAN ANDRES AHUAYUCAN (PBLO),16888,450.897672,19.22410847,-99.10675915,Xochimilco,CDMX
SAN LUCAS XOCHIMANCA (PBLO),16890,1307.244758,19.24160987,-99.11255311,Xochimilco,CDMX
GUADALUPE,16900,420.7036364,19.21826352,-99.12079882,Xochimilco,CDMX
NATIVITAS LA JOYA (AMPL),16900,711.5806716,19.23725006,-99.09378216,Xochimilco,CDMX
SAN FRANCISCO TLALNEPANTLA (PBLO),16910,338.6473866,19.19793696,-99.12238547,Xochimilco,CDMX
SANTA CECILIA TEPETLAPA (PBLO),16880,534.2387631,19.21718715,-99.0993252,Xochimilco,CDMX
SAN LUIS TLAXIALTEMALCO (PBLO),16610,667.5263405,19.25697348,-99.03567959,Xochimilco,CDMX
