nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
LA PURISIMA TICOMAN (BARR),7708,2405.112638,19.5145849,-99.13821116,Gustavo A. Madero,CDMX
LINDAVISTA I,7730,4111.150493,19.49066591,-99.13254702,Gustavo A. Madero,CDMX
LINDAVISTA II,7300,3837.78443,19.49744764,-99.12932302,Gustavo A. Madero,CDMX
LINDAVISTA VALLEJO (U HAB),7790,4355.576026,19.4964389,-99.15016824,Gustavo A. Madero,CDMX
LOMA DE LA PALMA,7160,635.5297129,19.55471335,-99.14065321,Gustavo A. Madero,CDMX
LOMAS DE CUAUTEPEC,7270,647.6911059,19.56899814,-99.13534575,Gustavo A. Madero,CDMX
LOS OLIVOS (U HAB),7950,2252.96,19.47302319,-99.08167239,Gustavo A. Madero,CDMX
LUIS DONALDO COLOSIO,7164,845.1493137,19.56137735,-99.1451681,Gustavo A. Madero,CDMX
MAGDALENA DE LAS SALINAS,7780,3005.065162,19.48217705,-99.14051472,Gustavo A. Madero,CDMX
MALACATES,7201,836.7047838,19.57379866,-99.13299919,Gustavo A. Madero,CDMX
MALACATES (AMPL),7170,581.8569497,19.57685433,-99.13079616,Gustavo A. Madero,CDMX
MALVINAS MEXICANAS,7920,2048.54,19.47019681,-99.06362259,Gustavo A. Madero,CDMX
MARTIN CARRERA I,7300,2425.71,19.48694474,-99.10817158,Gustavo A. Madero,CDMX
MARTIN CARRERA II,7090,2371.049458,19.4896674,-99.10647831,Gustavo A. Madero,CDMX
MARTIRES DE RIO BLANCO,7890,1981.83,19.45996458,-99.11370562,Gustavo A. Madero,CDMX
MARTIRES DE RIO BLANCO (AMPL),7880,1981.83,19.46194113,-99.10638179,Gustavo A. Madero,CDMX
MAXIMINO AVILA CAMACHO,7770,2781.811835,19.47825609,-99.13734306,Gustavo A. Madero,CDMX
NARCISO BASSOLS (U HAB),7990,2233.44,19.45641109,-99.05676982,Gustavo A. Madero,CDMX
NUEVA ATZACOALCO I,7820,1803.02,19.50332196,-99.08279211,Gustavo A. Madero,CDMX
NUEVA ATZACOALCO II,7920,1803.02,19.49936883,-99.08581731,Gustavo A. Madero,CDMX
NUEVA ATZACOALCO III,7440,1803.02,19.49344919,-99.08878702,Gustavo A. Madero,CDMX
NUEVA INDUSTRIAL VALLEJO (FRACC),7729,4481.330051,19.50813387,-99.15310621,Gustavo A. Madero,CDMX
NUEVA TENOCHTITLAN,7980,1982.188636,19.45656977,-99.1038436,Gustavo A. Madero,CDMX
NUEVA VALLEJO,7870,2860.343923,19.48861358,-99.14878633,Gustavo A. Madero,CDMX
PALMATITLA,7210,716.6828314,19.55181965,-99.13227939,Gustavo A. Madero,CDMX
PANAMERICANA,7770,2787.269155,19.47952755,-99.14344433,Gustavo A. Madero,CDMX
PANAMERICANA (AMPL),7780,2903.04014,19.47718949,-99.14133082,Gustavo A. Madero,CDMX
PARQUE METROPOLITANO,7210,660.7663636,19.56808445,-99.1314605,Gustavo A. Madero,CDMX
PEMEX LINDAVISTA (U HAB),7320,2747.95,19.50640145,-99.13399049,Gustavo A. Madero,CDMX
PLANETARIO LINDAVISTA,7739,3318.85,19.49559759,-99.14156683,Gustavo A. Madero,CDMX
PLAZA ORIENTE (RDCIAL),7456,2530.28,19.48490154,-99.09232359,Gustavo A. Madero,CDMX
PRADOS DE CUAUTEPEC,7164,635.32,19.56132356,-99.14196754,Gustavo A. Madero,CDMX
PROGRESO NACIONAL (AMPL),7650,2190.882659,19.51615176,-99.16007963,Gustavo A. Madero,CDMX
PROGRESO NACIONAL I,7670,2190.49,19.52056491,-99.16130346,Gustavo A. Madero,CDMX
PROGRESO NACIONAL II,7670,2220.876866,19.51811547,-99.15370891,Gustavo A. Madero,CDMX
PROVIDENCIA (AMPL),7560,2048.54,19.47857024,-99.07004975,Gustavo A. Madero,CDMX
PROVIDENCIA I,7560,2048.54,19.48170422,-99.07278683,Gustavo A. Madero,CDMX
PROVIDENCIA II,7560,2048.004224,19.48413449,-99.06751318,Gustavo A. Madero,CDMX
PROVIDENCIA III,7950,2048.54,19.48679328,-99.07202605,Gustavo A. Madero,CDMX
QUETZALCOATL 3,7160,635.32,19.55913676,-99.14084819,Gustavo A. Madero,CDMX
RESIDENCIAL LA ESCALERA (FRACC),7600,2747.95,19.50857606,-99.13686448,Gustavo A. Madero,CDMX
RESIDENCIAL ZACATENCO,7630,2443.332495,19.50340237,-99.12451706,Gustavo A. Madero,CDMX
REVOLUCION IMSS (U HAB),7760,5210.05,19.48546232,-99.13332027,Gustavo A. Madero,CDMX
ROSAS DEL TEPEYAC,7100,2273.337642,19.49004633,-99.1157869,Gustavo A. Madero,CDMX
SALVADOR DIAZ MIRON,7440,2425.71,19.48767707,-99.09775748,Gustavo A. Madero,CDMX
SAN ANTONIO,7160,635.32,19.55998007,-99.1375459,Gustavo A. Madero,CDMX
SAN BARTOLO ATEPEHUACAN (PBLO),7740,3002.851418,19.49326845,-99.14313612,Gustavo A. Madero,CDMX
SAN FELIPE DE JESUS I,7570,1980.55,19.49727852,-99.06838599,Gustavo A. Madero,CDMX
SAN FELIPE DE JESUS II,7550,1980.55,19.49169381,-99.07779072,Gustavo A. Madero,CDMX
SAN FELIPE DE JESUS III,7510,1980.55,19.49886211,-99.07648433,Gustavo A. Madero,CDMX
SAN FELIPE DE JESUS IV,7570,1980.55,19.49398439,-99.07143396,Gustavo A. Madero,CDMX
SAN JOSE DE LA ESCALERA,7640,1918.317284,19.52560284,-99.16431979,Gustavo A. Madero,CDMX
SAN JOSE TICOMAN,7550,3082.914754,19.50481225,-99.13225222,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON (PBLO),7950,2252.96,19.47005019,-99.08325107,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 1A SECCION (U HAB) I,7979,2652.55,19.45564942,-99.0924271,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 1A SECCION (U HAB) II,7970,2652.55,19.46214892,-99.0913633,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 2A SECCION (U HAB) I,7970,2652.55,19.45096531,-99.08674702,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 2A SECCION (U HAB) II,7969,2652.55,19.45669543,-99.08483365,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 3A SECCION (U HAB) I,7990,2677.35,19.45206086,-99.07316109,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 3A SECCION (U HAB) II,7969,2677.35,19.45164733,-99.06915914,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) I,7990,2581.65,19.45104186,-99.06369955,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) II,7990,2581.75745,19.45715831,-99.06487011,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 6A SECCION (U HAB) I,7979,2598.54,19.4693928,-99.06938285,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 6A SECCION (U HAB) II,7979,2598.54,19.46629079,-99.06397923,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 7 SECC (U HAB) I,7970,2598.54,19.4699068,-99.07811979,Gustavo A. Madero,CDMX
SAN JUAN DE ARAGON 7 SECC (U HAB) II,7920,2598.54,19.46936499,-99.0733484,Gustavo A. Madero,CDMX
SAN JUAN III (U HAB),7469,2425.71,19.47986645,-99.09398223,Gustavo A. Madero,CDMX
SAN JUAN Y GUADALUPE TICOMAN (BARR),7350,1076.238306,19.52100077,-99.1291604,Gustavo A. Madero,CDMX
SAN MIGUEL CUAUTEPEC,7109,884.1826866,19.55991797,-99.13590176,Gustavo A. Madero,CDMX
SAN MIGUEL-LA ESCALERA (BARR),7950,2252.96,19.47135667,-99.08908966,Gustavo A. Madero,CDMX
SAN PEDRO EL CHICO,7920,1981.83,19.4711696,-99.09787661,Gustavo A. Madero,CDMX
SAN PEDRO ZACATENCO (PBLO),7730,2122.536262,19.50650986,-99.12192032,Gustavo A. Madero,CDMX
SAN RAFAEL TICOMAN (BARR),7360,1632.474771,19.51531599,-99.1243848,Gustavo A. Madero,CDMX
SANTA ISABEL TOLA (PBLO),7810,2259.222479,19.49783704,-99.11394401,Gustavo A. Madero,CDMX
SANTA ROSA,7620,1918.44,19.52358712,-99.16922387,Gustavo A. Madero,CDMX
SANTIAGO ATEPETLAC,7670,1991.130077,19.52418742,-99.16042898,Gustavo A. Madero,CDMX
SANTIAGO ATEPETLAC (LA SELVITA) (U HAB),7640,2190.49,19.51957459,-99.14764167,Gustavo A. Madero,CDMX
SANTIAGO ATZACOALCO (PBLO),7430,1948.5,19.49620004,-99.09709067,Gustavo A. Madero,CDMX
SCT (U HAB),7770,4214.41,19.50768733,-99.15676211,Gustavo A. Madero,CDMX
SIETE MARAVILLAS,7709,2907.138571,19.51388988,-99.14384237,Gustavo A. Madero,CDMX
SOLIDARIDAD NACIONAL,7280,922.764589,19.53294239,-99.15383401,Gustavo A. Madero,CDMX
SUTIC VALLEJO (U HAB),7330,2716.99,19.51606657,-99.13957583,Gustavo A. Madero,CDMX
TABLAS DE SAN AGUSTIN,7890,1981.83,19.46455833,-99.1125676,Gustavo A. Madero,CDMX
TEPETATAL,7300,635.32,19.56249798,-99.13797876,Gustavo A. Madero,CDMX
TEPEYAC INSURGENTES,7820,3223.64825,19.48373178,-99.1218466,Gustavo A. Madero,CDMX
TLACAELEL,7750,637.2465934,19.55950237,-99.1446491,Gustavo A. Madero,CDMX
TLACAMACA,7870,2885.083717,19.47468352,-99.13676789,Gustavo A. Madero,CDMX
TLALPEXCO,7188,676.5039212,19.54660282,-99.12591314,Gustavo A. Madero,CDMX
TORRES DE QUIROGA (U HAB),7450,2425.71,19.49092079,-99.09599295,Gustavo A. Madero,CDMX
TORRES DE SAN JUAN (U HAB),7469,2425.71,19.47874397,-99.09293846,Gustavo A. Madero,CDMX
TORRES DE SAN JUAN 1B (U HAB),7495,2425.71,19.48058493,-99.09265531,Gustavo A. Madero,CDMX
TORRES LINDAVISTA (FRACC),7750,3944.719855,19.510373,-99.1435466,Gustavo A. Madero,CDMX
TRES ESTRELLAS,7820,1981.83,19.47221424,-99.11116109,Gustavo A. Madero,CDMX
TRIUNFO DE LA REPUBLICA,7070,1822.642051,19.49171791,-99.10943857,Gustavo A. Madero,CDMX
VALLE DE MADERO,7910,923.4826855,19.5504428,-99.13889921,Gustavo A. Madero,CDMX
VALLE DEL TEPEYAC,7790,3080.465294,19.48815202,-99.14162753,Gustavo A. Madero,CDMX
VALLEJO I,7880,3956.592761,19.46772618,-99.13441583,Gustavo A. Madero,CDMX
VALLEJO II,7890,4042.112642,19.46550336,-99.12863106,Gustavo A. Madero,CDMX
VALLEJO PONIENTE,7870,2611.56,19.4677311,-99.1423092,Gustavo A. Madero,CDMX
VASCO DE QUIROGA,7440,2009.44874,19.4943962,-99.09424193,Gustavo A. Madero,CDMX
VERONICA CASTRO,7144,557.55,19.57317046,-99.12919566,Gustavo A. Madero,CDMX
VILLA DE ARAGON,7570,2405.635067,19.46391633,-99.05750688,Gustavo A. Madero,CDMX
VILLA DE ARAGON (FRACC),7970,2380.752377,19.46848952,-99.06063316,Gustavo A. Madero,CDMX
VILLA GUSTAVO A MADERO,7660,2265.687834,19.48332371,-99.11227153,Gustavo A. Madero,CDMX
VILLA HERMOSA,7410,1604.13,19.50210296,-99.09220248,Gustavo A. Madero,CDMX
VISTA HERMOSA,7410,672.9,19.54777697,-99.12243322,Gustavo A. Madero,CDMX
ZONA ESCOLAR I,7300,938.48,19.53886306,-99.14993835,Gustavo A. Madero,CDMX
ZONA ESCOLAR II,7270,938.48,19.54159661,-99.14743419,Gustavo A. Madero,CDMX
ZONA ESCOLAR ORIENTE,7339,938.48,19.53980112,-99.14313331,Gustavo A. Madero,CDMX
