nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
EL PARAISO,1100,2010.8,19.39072409,-99.21263664,Álvaro Obregón,CDMX
EL PIRU (FRACC),1230,1377.81,19.38039248,-99.21782225,Álvaro Obregón,CDMX
EL PIRUL,1130,1481.074541,19.38032499,-99.24025377,Álvaro Obregón,CDMX
EL POCITO,1110,1127.922059,19.38168536,-99.20899,Álvaro Obregón,CDMX
EL RODEO,1270,1020.41,19.38049884,-99.20857121,Álvaro Obregón,CDMX
EL RUEDO,1650,1342.03,19.35136384,-99.23999834,Álvaro Obregón,CDMX
EMANCIPACION DEL PUEBLO,1550,1730.673758,19.36048691,-99.23854168,Álvaro Obregón,CDMX
ESTADO DE HIDALGO,1120,3023.996013,19.3996005,-99.20616867,Álvaro Obregón,CDMX
ESTADO DE HIDALGO (AMPL),1520,2659.25,19.39769761,-99.20906618,Álvaro Obregón,CDMX
ESTADO DE HIDALGO_,1410,1396.426754,19.36450878,-99.24168881,Álvaro Obregón,CDMX
FLOR DE MARIA,1040,4117.480826,19.349399,-99.20517366,Álvaro Obregón,CDMX
FLORIDA,1030,6471.154597,19.35752987,-99.18061311,Álvaro Obregón,CDMX
FRANCISCO VILLA,1170,2010.8,19.38422823,-99.20409387,Álvaro Obregón,CDMX
GALEANA,1400,1547.886393,19.37090649,-99.22424855,Álvaro Obregón,CDMX
GARCIMARRERO,1210,1471.091045,19.36540725,-99.23705802,Álvaro Obregón,CDMX
GARCIMARRERO NORTE,1210,1273.701481,19.36663412,-99.24238434,Álvaro Obregón,CDMX
GARCIMARRERO REACOMODO,1210,1470.86,19.36662783,-99.23545777,Álvaro Obregón,CDMX
GOLONDRINAS,1210,973.78,19.3785561,-99.21319415,Álvaro Obregón,CDMX
GOLONDRINAS 1RA SECCION,1270,1373.544821,19.38036702,-99.21207985,Álvaro Obregón,CDMX
GOLONDRINAS 2DA SECCION,1210,973.78,19.37641635,-99.21691245,Álvaro Obregón,CDMX
GRAL A ROSALES,1230,1592.7836,19.37794038,-99.24602119,Álvaro Obregón,CDMX
GRAL C  A  MADRAZO,1320,5178.804379,19.37919556,-99.25088979,Álvaro Obregón,CDMX
GUADALUPE INN,1000,10104.41464,19.35370526,-99.18677334,Álvaro Obregón,CDMX
HACIENDA DE GUADALUPE CHIMALISTAC,1030,7982.506885,19.35042737,-99.18127926,Álvaro Obregón,CDMX
HERON PROAL,1614,1347.945447,19.35799917,-99.23011215,Álvaro Obregón,CDMX
HOGAR Y REDENCION,1400,1219.55,19.36994145,-99.21356888,Álvaro Obregón,CDMX
ISIDRO FABELA,1100,2010.8,19.38636281,-99.20900325,Álvaro Obregón,CDMX
JALALPA,1209,954.3390265,19.37910072,-99.22862121,Álvaro Obregón,CDMX
JALALPA (AMPL),1296,803.32,19.3778356,-99.2329458,Álvaro Obregón,CDMX
JALALPA EL GRANDE,1150,1188.19,19.36871102,-99.24346883,Álvaro Obregón,CDMX
JALALPA TEPITO,1250,1082.966921,19.37393145,-99.23721077,Álvaro Obregón,CDMX
JARDINES DEL PEDREGAL,1900,4899.766953,19.31901441,-99.20876909,Álvaro Obregón,CDMX
JOSE MARIA PINO SUAREZ,1110,1967.59242,19.39577509,-99.19798201,Álvaro Obregón,CDMX
JURISTAS,1630,1365.53,19.3561181,-99.23623351,Álvaro Obregón,CDMX
LA ANGOSTURA,1770,1735.165692,19.33314153,-99.23247536,Álvaro Obregón,CDMX
LA ARAA,1500,1476.84,19.36350442,-99.24042295,Álvaro Obregón,CDMX
LA CANADA,1269,1120.872045,19.38210511,-99.22679574,Álvaro Obregón,CDMX
LA CASCADA,1470,1965.189749,19.37016107,-99.19847733,Álvaro Obregón,CDMX
LA CEBADA (AMPL),1210,1148.834627,19.38025318,-99.23352103,Álvaro Obregón,CDMX
LA CONCHITA,1100,2047.48,19.39127417,-99.20811188,Álvaro Obregón,CDMX
LA HERRADURA,1060,3105.446087,19.34565603,-99.21016613,Álvaro Obregón,CDMX
LA HUERTA,1230,1282.28,19.37881397,-99.23968959,Álvaro Obregón,CDMX
LA JOYA,1230,2010.8,19.38460547,-99.21162082,Álvaro Obregón,CDMX
LA LOMA,1376,9402.07,19.36949563,-99.24993096,Álvaro Obregón,CDMX
LA MARTINICA,1600,1829.905747,19.35958999,-99.2240095,Álvaro Obregón,CDMX
LA MEXICANA,1200,1091.386146,19.38223507,-99.23154794,Álvaro Obregón,CDMX
LA MEXICANA (AMPL),1260,961.1310526,19.38371633,-99.2281489,Álvaro Obregón,CDMX
LA MILAGROSA,1600,1109.985354,19.35142457,-99.23820138,Álvaro Obregón,CDMX
LA OTRA BANDA,1000,8381.417315,19.33654872,-99.1970036,Álvaro Obregón,CDMX
LA PALMITA,1110,951.2946825,19.38414512,-99.22637366,Álvaro Obregón,CDMX
LA PERA XOCHINAHUAC (U HAB),1618,1358.62,19.35912741,-99.22764858,Álvaro Obregón,CDMX
LA PRESA,1270,1349.71,19.38206395,-99.21170218,Álvaro Obregón,CDMX
LA PRESA SECCION HORNOS,1270,1028.74271,19.38231582,-99.21617109,Álvaro Obregón,CDMX
LADERA GRANDE O LA CEBADITA,1210,1171.291892,19.38046242,-99.23707393,Álvaro Obregón,CDMX
LAS AGUILAS,1010,2462.18,19.36022773,-99.20274323,Álvaro Obregón,CDMX
LAS AGUILAS (AMPL),1700,2045.382124,19.35083796,-99.2178449,Álvaro Obregón,CDMX
LAS AGUILAS SECC HORNOS,1600,2660.987955,19.3618534,-99.20454998,Álvaro Obregón,CDMX
LAS CUEVITAS,1210,2170.81,19.38654019,-99.22613216,Álvaro Obregón,CDMX
LAS PALMAS,1110,2033.37,19.3988964,-99.21115671,Álvaro Obregón,CDMX
LIBERACION PROLETARIA,1209,1133.39,19.38149568,-99.22986814,Álvaro Obregón,CDMX
LIBERALES DE 1857,1110,1545.18,19.39353287,-99.21240264,Álvaro Obregón,CDMX
LLANO REDONDO,1500,1770.088566,19.35551677,-99.24488843,Álvaro Obregón,CDMX
LOMAS DE AXOMIATLA,1050,2373.927092,19.34265588,-99.25230704,Álvaro Obregón,CDMX
LOMAS DE BECERRA,1279,1143.957283,19.38464058,-99.21676116,Álvaro Obregón,CDMX
LOMAS DE BECERRA (U HAB),1280,2010.8,19.38398609,-99.20069042,Álvaro Obregón,CDMX
LOMAS DE BECERRA ARVIDE (U HAB),1279,2010.8,19.38305339,-99.20688479,Álvaro Obregón,CDMX
LOMAS DE CAPULA,1270,1377.81,19.37941891,-99.21584426,Álvaro Obregón,CDMX
LOMAS DE CAPULIN,1110,956.3257955,19.3126989,-99.26875651,Álvaro Obregón,CDMX
LOMAS DE CENTENARIO (U HAB),1630,1365.53,19.35664802,-99.23502772,Álvaro Obregón,CDMX
LOMAS DE CHAMONTOYA,1857,838.0959594,19.31747247,-99.26801703,Álvaro Obregón,CDMX
LOMAS DE GUADALUPE,1588,2135.127782,19.34208304,-99.24401242,Álvaro Obregón,CDMX
LOMAS DE LA ERA,1860,1045.576093,19.32090605,-99.2627322,Álvaro Obregón,CDMX
LOMAS DE LAS AGUILAS,1600,1937.857451,19.34591267,-99.23547162,Álvaro Obregón,CDMX
LOMAS DE LOS ANGELES TETELPAN,1020,2133.966067,19.34354724,-99.21409825,Álvaro Obregón,CDMX
LOMAS DE LOS CEDROS,1840,1046.32,19.3251693,-99.25759896,Álvaro Obregón,CDMX
LOMAS DE NUEVO MEXICO,1250,1133.39,19.38191584,-99.23476852,Álvaro Obregón,CDMX
LOMAS DE PLATEROS (U HAB) I,1000,4675.73,19.36745721,-99.20589372,Álvaro Obregón,CDMX
LOMAS DE PLATEROS (U HAB) II,1400,4455.57199,19.36840847,-99.19709203,Álvaro Obregón,CDMX
LOMAS DE PUERTA GRANDE,1130,1255.644449,19.35623814,-99.23167681,Álvaro Obregón,CDMX
LOMAS DE SAN ANGEL INN,1790,4223.908081,19.34489443,-99.20473999,Álvaro Obregón,CDMX
LOMAS DE SANTA FE,1210,5086.32,19.38676554,-99.24107122,Álvaro Obregón,CDMX
LOMAS DE SANTA FE II,1219,13973.1903,19.36976315,-99.25946966,Álvaro Obregón,CDMX
LOMAS DE SANTO DOMINGO,1100,1499.73,19.39517683,-99.20154067,Álvaro Obregón,CDMX
LOMAS DE SANTO DOMINGO (AMPL),1100,1499.73,19.39428319,-99.20213932,Álvaro Obregón,CDMX
LOMAS DE TARANGO,1620,1957.65969,19.36323991,-99.21565046,Álvaro Obregón,CDMX
LOMAS DE TETELPAN,1030,2938.942126,19.3450234,-99.21623808,Álvaro Obregón,CDMX
LORETO,1090,6180.97,19.34080067,-99.19269208,Álvaro Obregón,CDMX
LOS CEDROS,1500,1476.84,19.36394133,-99.23861872,Álvaro Obregón,CDMX
LOS GAMITOS,1210,1282.28,19.37899668,-99.23858824,Álvaro Obregón,CDMX
MARGARITA M DE JUAREZ,1210,1396.618679,19.38186229,-99.23640383,Álvaro Obregón,CDMX
