nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
PAULINO NAVARRO,6080,3888.605939,19.41186803,-99.1304246,Cuauhtémoc,CDMX
TRANSITO,6080,4923.840067,19.4194637,-99.13151476,Cuauhtémoc,CDMX
CONDESA,6140,4945.298461,19.4150294,-99.17655697,Cuauhtémoc,CDMX
NONOALCO-TLATELOLCO (U HAB) II,6140,5084.39,19.45324762,-99.14187227,Cuauhtémoc,CDMX
HIPODROMO CONDESA,6170,4863.53384,19.40986558,-99.17883843,Cuauhtémoc,CDMX
HIPODROMO I,6170,6681.815132,19.41226787,-99.16937918,Cuauhtémoc,CDMX
HIPODROMO II,6170,5397.929627,19.40681455,-99.1726369,Cuauhtémoc,CDMX
MORELOS III,6200,4217.695773,19.44535479,-99.13333801,Cuauhtémoc,CDMX
PERALVILLO I,6200,3915.68,19.4626292,-99.13699515,Cuauhtémoc,CDMX
PERALVILLO II,6200,4031.864293,19.46097882,-99.13103984,Cuauhtémoc,CDMX
EX HIPODROMO DE PERALVILLO,6220,3517.642578,19.45691002,-99.13462862,Cuauhtémoc,CDMX
VALLE GOMEZ,6240,3585.540372,19.45879687,-99.12495966,Cuauhtémoc,CDMX
FELIPE PESCADOR,6280,3340.272025,19.45511388,-99.12491436,Cuauhtémoc,CDMX
GUERRERO I,6300,4162.169243,19.44878428,-99.14377672,Cuauhtémoc,CDMX
GUERRERO II,6300,5569.632524,19.44701367,-99.13989303,Cuauhtémoc,CDMX
NONOALCO-TLATELOLCO (U HAB) I,6300,5084.39,19.45493884,-99.14755844,Cuauhtémoc,CDMX
BUENAVISTA I,6350,5493.173782,19.44854832,-99.14818801,Cuauhtémoc,CDMX
BUENAVISTA II,6350,5711.013329,19.44153647,-99.1502046,Cuauhtémoc,CDMX
SAN RAFAEL I,6400,5941.015575,19.43717628,-99.15948677,Cuauhtémoc,CDMX
SANTA MARIA LA RIBERA I,6400,4443.054346,19.45292831,-99.15826925,Cuauhtémoc,CDMX
SANTA MARIA LA RIBERA IV,6400,4478.005523,19.44456411,-99.15923829,Cuauhtémoc,CDMX
SANTA MARIA (U HAB),6430,3915.68,19.45628227,-99.15708062,Cuauhtémoc,CDMX
CUAUHTEMOC,6500,10937.15908,19.42979083,-99.16902575,Cuauhtémoc,CDMX
JUAREZ,6600,11217.94025,19.42822869,-99.16052083,Cuauhtémoc,CDMX
DOCTORES IV,6700,4878.578972,19.41309135,-99.15056719,Cuauhtémoc,CDMX
ROMA NORTE I,6700,7634.569445,19.41968602,-99.16948313,Cuauhtémoc,CDMX
ROMA NORTE II,6700,7156.073693,19.42197467,-99.15815904,Cuauhtémoc,CDMX
DOCTORES I,6720,5140.7927,19.42296373,-99.14712242,Cuauhtémoc,CDMX
DOCTORES III,6720,4649.759283,19.41640848,-99.1461753,Cuauhtémoc,CDMX
DOCTORES V,6720,5044.748177,19.41073231,-99.14638922,Cuauhtémoc,CDMX
OBRERA II,6720,4161.630271,19.41517318,-99.13993207,Cuauhtémoc,CDMX
ROMA SUR I,6760,4903.855913,19.40839796,-99.1629922,Cuauhtémoc,CDMX
ROMA SUR II,6760,5011.361579,19.40408133,-99.1634206,Cuauhtémoc,CDMX
OBRERA III,6800,4077.441067,19.41070175,-99.14179287,Cuauhtémoc,CDMX
ASTURIAS,6820,3911.423753,19.40468354,-99.13026098,Cuauhtémoc,CDMX
ESPERANZA,6840,4113.345893,19.42086551,-99.12861177,Cuauhtémoc,CDMX
VISTA ALEGRE,6850,4113.155331,19.41057398,-99.13308468,Cuauhtémoc,CDMX
ALGARIN,6880,4923.35077,19.40556734,-99.14046915,Cuauhtémoc,CDMX
ASTURIAS (AMPL),6890,4003.204883,19.40704621,-99.13107209,Cuauhtémoc,CDMX
NONOALCO-TLATELOLCO (U HAB) III,6900,5321.808357,19.45218747,-99.13467429,Cuauhtémoc,CDMX
SAN SIMON TOLNAHUAC,6920,3519.45,19.45874001,-99.14276392,Cuauhtémoc,CDMX
