nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
TLALPAN CENTRO,14410,3792.780791,19.28731886,-99.17126989,Tlalpan,CDMX
CALVARIO CAMISETAS,14420,3530.425976,19.28851268,-99.17833842,Tlalpan,CDMX
FLORESTA-PRADO-VERGEL COAPA,14420,2979.342574,19.30342893,-99.12908282,Tlalpan,CDMX
"MESA LOS HORNOS, TEXCALTENCO",14429,1809.71,19.27492806,-99.18469049,Tlalpan,CDMX
COAPA-VILLA CUEMANCO,14430,2895.936204,19.29362493,-99.11099545,Tlalpan,CDMX
GRANJAS COAPA,14430,4546.269066,19.29581918,-99.11392084,Tlalpan,CDMX
IGNACIO CHAVEZ (U HAB),14430,2948.441725,19.29708277,-99.10428997,Tlalpan,CDMX
RESIDENCIAL INSURGENTES SUR (U HAB),14430,2357.936779,19.27891724,-99.17237447,Tlalpan,CDMX
MIGUEL HIDALGO,14440,2620.491756,19.28651997,-99.18596175,Tlalpan,CDMX
SANTISIMA TRINIDAD,14449,1809.71,19.27198816,-99.18598058,Tlalpan,CDMX
JARDINES EN LA MONTAA,14450,8986.96822,19.30107075,-99.2037663,Tlalpan,CDMX
LA  LONJA,14470,2349.645665,19.29123932,-99.1804253,Tlalpan,CDMX
LOMAS DE TEXCALATLACO,14476,351.59,19.23791624,-99.15118575,Tlalpan,CDMX
ORIENTE (AMPL),14476,730.32,19.25236693,-99.1620407,Tlalpan,CDMX
PLAN DE AYALA,14476,548.117907,19.23907478,-99.14898654,Tlalpan,CDMX
LA PALMA,14479,734.5786861,19.24987853,-99.15708565,Tlalpan,CDMX
VIVEROS DE COACTETLAN,14479,737.5062025,19.24428211,-99.15362715,Tlalpan,CDMX
SAN MIGUEL TEHUISCO-LOS ANGELES-AYOMETITLA,14500,274.53,19.21147635,-99.15609573,Tlalpan,CDMX
LOS PASTORES,14550,187.49,19.19896061,-99.14990123,Tlalpan,CDMX
PEDREGAL DE SN NICOLAS 3A SECC,14600,1307.03,19.28420811,-99.23658971,Tlalpan,CDMX
TORRES DE PADIERNA,14600,1657.940759,19.28101974,-99.22823182,Tlalpan,CDMX
